value,unit,fraction_type,component_inchi_0,component_inchi_1,component_inchi_2,component_inchi_3,fraction_0,fraction_1,fraction_2,fraction_3,surface_area_fraction_0,surface_area_fraction_1,surface_area_fraction_2,surface_area_fraction_3
16.6,-,molar,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,,0.61,0.39,,,0.5392938547771069,0.46070614522289305,,
18.69,-,molar,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,,0.671,0.329,,,0.6041768338325803,0.3958231661674198,,
18.69,-,molar,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,,0.696,0.304,,,0.6314657232190395,0.3685342767809605,,
16.9,-,molar,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,,0.7,0.3,,,0.6358706126241089,0.3641293873758911,,
19.04,-,molar,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,,0.76,0.24,,,0.7032594065369023,0.29674059346309767,,
17.3,-,molar,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,,0.78,0.22,,,0.7262848551413803,0.27371514485861975,,
19.04,-,molar,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,,0.781,0.219,,,0.7274436978671293,0.2725563021328708,,
19.45,-,molar,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,,0.844,0.156,,,0.8019432860636783,0.19805671393632165,,
19.45,-,molar,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,,0.859,0.141,,,0.8201253552034946,0.1798746447965054,,
17.7,-,molar,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,,0.86,0.14,,,0.8213437199559515,0.17865628004404857,,
19.68,-,molar,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,,0.924,0.076,,,0.9009804906969149,0.09901950930308515,,
18.0,-,molar,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,,0.93,0.07,,,0.9086180897967091,0.09138191020329087,,
19.68,-,molar,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,,0.932,0.068,,,0.9111706500211145,0.08882934997888549,,
20.9,-,molar,"InChI=1S/C6H12/c1-3-5-6-4-2/h3H,1,4-6H2,2H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.083,0.128,0.408,0.381,0.07802256032323676,0.14338530063679192,0.325115708922726,0.4534764301172453
31.05,-,molar,"InChI=1S/C6H12/c1-3-5-6-4-2/h3H,1,4-6H2,2H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.106,0.334,0.376,0.184,0.10040560267987626,0.3770084681514809,0.3019086893750956,0.22067723979354725
30.92,-,molar,"InChI=1S/C6H12/c1-3-5-6-4-2/h3H,1,4-6H2,2H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.114,0.302,0.203,0.381,0.10103087740467337,0.31893984041655044,0.15250391649865339,0.4275253656801228
21.6,-,molar,"InChI=1S/C6H12/c1-3-5-6-4-2/h3H,1,4-6H2,2H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.117,0.1,0.208,0.575,0.10258429829944868,0.10448346980253563,0.15459450434438063,0.638337727553635
30.57,-,molar,"InChI=1S/C6H12/c1-3-5-6-4-2/h3H,1,4-6H2,2H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.207,0.309,0.367,0.117,0.20010348420715976,0.35595519934142883,0.30073644061105126,0.14320487584036007
21.1,-,molar,"InChI=1S/C6H12/c1-3-5-6-4-2/h3H,1,4-6H2,2H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.212,0.094,0.381,0.313,0.20320290521675063,0.10736790072946388,0.30956703916875045,0.37986215488503505
29.98,-,molar,"InChI=1S/C6H12/c1-3-5-6-4-2/h3H,1,4-6H2,2H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.223,0.276,0.198,0.303,0.2021051497134561,0.29808090422454364,0.1521154731750312,0.3476984728869691
21.1,-,molar,"InChI=1S/C6H12/c1-3-5-6-4-2/h3H,1,4-6H2,2H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.228,0.068,0.203,0.501,0.20440030603370446,0.07264540741192277,0.15426891265531736,0.5686853738990554
30.97,-,molar,"InChI=1S/C6H12/c1-3-5-6-4-2/h3H,1,4-6H2,2H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.124,0.265,0.611,,0.10219116760146264,0.26024962139405833,0.6375592110044791,
21.3,-,molar,"InChI=1S/C6H12/c1-3-5-6-4-2/h3H,1,4-6H2,2H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.132,0.053,0.815,,0.10757278608928111,0.05147032511849795,0.8409568887922209,
21.34,-,molar,"InChI=1S/C6H12/c1-3-5-6-4-2/h3H,1,4-6H2,2H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.133,0.056,0.811,,0.10843099928841383,0.05440544946961218,0.8371635512419741,
29.14,-,molar,"InChI=1S/C6H12/c1-3-5-6-4-2/h3H,1,4-6H2,2H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.241,0.237,0.522,,0.20348583582608948,0.23846137517723182,0.5580527889966787,
21.1,-,molar,"InChI=1S/C6H12/c1-3-5-6-4-2/h3H,1,4-6H2,2H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.247,0.032,0.721,,0.20617136888285778,0.03182980191003692,0.7619988292071053,
21.07,-,molar,"InChI=1S/C6H12/c1-3-5-6-4-2/h3H,1,4-6H2,2H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.252,0.032,0.716,,0.2105787913410559,0.03186519808155273,0.7575560105773914,
21.02,-,molar,"InChI=1S/C6H12/c1-3-5-6-4-2/h3H,1,4-6H2,2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,,0.128,0.872,,,0.10388859037418745,0.8961114096258125,,
19.53,-,molar,"InChI=1S/C6H12/c1-3-5-6-4-2/h3H,1,4-6H2,2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,,0.13,0.87,,,0.10555745487102923,0.8944425451289708,,
21.02,-,molar,"InChI=1S/C6H12/c1-3-5-6-4-2/h3H,1,4-6H2,2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,,0.131,0.869,,,0.10639242823501076,0.8936075717649893,,
21.17,-,molar,"InChI=1S/C6H12/c1-3-5-6-4-2/h3H,1,4-6H2,2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,,0.248,0.752,,,0.20664079617434716,0.7933592038256528,,
19.7,-,molar,"InChI=1S/C6H12/c1-3-5-6-4-2/h3H,1,4-6H2,2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,,0.25,0.75,,,0.2083996877740271,0.7916003122259729,,
21.17,-,molar,"InChI=1S/C6H12/c1-3-5-6-4-2/h3H,1,4-6H2,2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,,0.253,0.747,,,0.21104095394053773,0.7889590460594623,,
21.7,-,molar,"InChI=1S/C6H12/c1-3-5-6-4-2/h3H,1,4-6H2,2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,,0.36,0.64,,,0.3076027544967306,0.6923972455032695,,
22.9,-,molar,"InChI=1S/C6H12/c1-3-5-6-4-2/h3H,1,4-6H2,2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,,0.361,0.639,,,0.30852737145551756,0.6914726285444823,,
22.9,-,molar,"InChI=1S/C6H12/c1-3-5-6-4-2/h3H,1,4-6H2,2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,,0.368,0.632,,,0.3150114870349398,0.6849885129650602,,
24.02,-,molar,"InChI=1S/C6H12/c1-3-5-6-4-2/h3H,1,4-6H2,2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,,0.469,0.531,,,0.4109242818666795,0.5890757181333205,,
23.0,-,molar,"InChI=1S/C6H12/c1-3-5-6-4-2/h3H,1,4-6H2,2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,,0.47,0.53,,,0.411896507016607,0.588103492983393,,
24.02,-,molar,"InChI=1S/C6H12/c1-3-5-6-4-2/h3H,1,4-6H2,2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,,0.475,0.525,,,0.4167644439629002,0.5832355560370998,,
24.51,-,molar,"InChI=1S/C6H12/c1-3-5-6-4-2/h3H,1,4-6H2,2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,,0.569,0.431,,,0.5104449393095408,0.4895550606904591,,
23.6,-,molar,"InChI=1S/C6H12/c1-3-5-6-4-2/h3H,1,4-6H2,2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,,0.57,0.43,,,0.511464151519979,0.48853584848002085,,
24.51,-,molar,"InChI=1S/C6H12/c1-3-5-6-4-2/h3H,1,4-6H2,2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,,0.576,0.424,,,0.5175896627863017,0.4824103372136984,,
25.34,-,molar,"InChI=1S/C6H12/c1-3-5-6-4-2/h3H,1,4-6H2,2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,,0.664,0.336,,,0.6094936932137092,0.3905063067862908,,
24.6,-,molar,"InChI=1S/C6H12/c1-3-5-6-4-2/h3H,1,4-6H2,2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,,0.67,0.33,,,0.6159039915364661,0.38409600846353387,,
25.34,-,molar,"InChI=1S/C6H12/c1-3-5-6-4-2/h3H,1,4-6H2,2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,,0.671,0.329,,,0.6169742048291539,0.3830257951708461,,
26.5,-,molar,"InChI=1S/C6H12/c1-3-5-6-4-2/h3H,1,4-6H2,2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,,0.755,0.245,,,0.7087814126716343,0.29121858732836564,,
26.2,-,molar,"InChI=1S/C6H12/c1-3-5-6-4-2/h3H,1,4-6H2,2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,,0.76,0.24,,,0.7143678031784685,0.2856321968215315,,
26.8,-,molar,"InChI=1S/C6H12/c1-3-5-6-4-2/h3H,1,4-6H2,2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,,0.84,0.16,,,0.8056895831782402,0.19431041682175978,,
21.2,-,molar,"InChI=1S/C6H12/c1-3-5-6-4-2/h3H,1,4-6H2,2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,,0.841,0.159,,,0.806854716027422,0.19314528397257807,,
27.2,-,molar,"InChI=1S/C6H12/c1-3-5-6-4-2/h3H,1,4-6H2,2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,,0.844,0.156,,,0.8103536875264724,0.18964631247352762,,
27.9,-,molar,"InChI=1S/C6H12/c1-3-5-6-4-2/h3H,1,4-6H2,2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,,0.92,0.08,,,0.9008192360219854,0.09918076397801458,,
28.2,-,molar,"InChI=1S/C6H12/c1-3-5-6-4-2/h3H,1,4-6H2,2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,,0.922,0.078,,,0.9032483265613079,0.09675167343869207,,
28.2,-,molar,"InChI=1S/C6H12/c1-3-5-6-4-2/h3H,1,4-6H2,2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,,0.924,0.076,,,0.9056799519067082,0.09432004809329168,,
15.6,-,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.067,0.398,0.535,,0.07294003942720252,0.30821757035900943,0.6188423902137881,
13.5,-,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.07,0.39,0.54,,0.07598912185228038,0.3011626585488257,0.6228482195988939,
15.6,-,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.074,0.344,0.582,,0.07896803456379974,0.2611326532020089,0.6598993122341914,
18.3,-,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.08,0.278,0.642,,0.08334289564707187,0.20601864377116752,0.7106384605817607,
16.4,-,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.08,0.28,0.64,,0.08340392049948667,0.20765272731600554,0.7089433521845079,
18.3,-,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.086,0.234,0.68,,0.08820820049559269,0.17072986541315924,0.7410619340912481,
21.1,-,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.095,0.146,0.759,,0.09449859444508572,0.1033088980067557,0.8021925075481586,
21.1,-,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.099,0.12,0.781,,0.09761521135852816,0.08416793649905327,0.8182168521424186,
19.6,-,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.1,0.14,0.76,,0.09929496850158105,0.09888681920287944,0.8018182122955395,
16.5,-,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.109,0.504,0.387,,0.12404497517984682,0.40800580726472924,0.4679492175554239,
14.5,-,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.11,0.5,0.39,,0.12499208964707802,0.4041503669568757,0.47085754339604635,
16.5,-,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.123,0.445,0.432,,0.13688612673008177,0.35228768695578533,0.5108261863141329,
21.8,-,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.128,0.213,0.659,,0.13065025582386885,0.15465466613216133,0.7146950780439699,
18.1,-,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.13,0.4,0.47,,0.1422440975982113,0.31133935617351577,0.5464165462282728,
19.8,-,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.133,0.395,0.472,,0.14527735906487624,0.30692094066825915,0.5478017002668647,
21.8,-,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.135,0.176,0.689,,0.13605162523752853,0.12617280639862696,0.7377755683638445,
19.8,-,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.146,0.341,0.513,,0.156377115863008,0.25981118976931195,0.5838116943676801,
22.8,-,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.159,0.276,0.565,,0.16637829537293533,0.2054431936839807,0.6281785109430839,
21.6,-,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.16,0.27,0.57,,0.1670672843756233,0.20054799497542808,0.6323847206489487,
18.3,-,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.16,0.5,0.34,,0.18245471220501283,0.405590930837908,0.4119543569570792,
19.9,-,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.163,0.501,0.336,,0.18598999434061117,0.40665192472335354,0.40735808093603526,
21.6,-,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.166,0.394,0.44,,0.18166330446162826,0.306717441647622,0.5116192538907497,
22.8,-,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.17,0.232,0.598,,0.17518240189221948,0.1700641096074043,0.6547534885003762,
21.6,-,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.182,0.339,0.479,,0.19525964628851541,0.2587163872141731,0.5460239664973114,
19.9,-,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.183,0.442,0.375,,0.20427306055067562,0.35096629008198726,0.4447606493673371,
25.4,-,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.188,0.145,0.667,,0.18802947823491278,0.10316187415391485,0.7088086476111723,
24.6,-,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.19,0.14,0.67,,0.18972034798816453,0.09944237241998333,0.7108372795918521,
25.4,-,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.195,0.118,0.687,,0.19328228388164054,0.08319985591745659,0.7235178602009028,
23.7,-,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.198,0.392,0.41,,0.21699100276467378,0.3055946403167488,0.47741435691857737,
22.6,-,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.2,0.39,0.41,,0.21904424791681976,0.30384325087666814,0.4771125012065122,
22.7,-,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.215,0.498,0.287,,0.24594084780631528,0.40523288190154083,0.34882627029214397,
23.7,-,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.217,0.338,0.445,,0.2332692786528848,0.2584625604516809,0.5082681608954344,
21.5,-,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.22,0.49,0.29,,0.2509436929000016,0.39758758390336135,0.3514687231966371,
26.3,-,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.236,0.274,0.49,,0.2480184347247883,0.20483570061398143,0.5471458646612303,
25.7,-,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.24,0.27,0.49,,0.25191646155246744,0.20160077601653775,0.5464827624309948,
