value,unit,fraction_type,component_inchi_0,component_inchi_1,component_inchi_2,component_inchi_3,fraction_0,fraction_1,fraction_2,fraction_3,surface_area_fraction_0,surface_area_fraction_1,surface_area_fraction_2,surface_area_fraction_3
-3.1499999999999773,Celcius,molar,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",,,0.457,0.543,,,0.32637040968575093,0.6736295903142491,,
-3.1499999999999773,Celcius,molar,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",,,0.567,0.433,,,0.42981648578392917,0.5701835142160708,,
-3.1499999999999773,Celcius,molar,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",,,0.662,0.338,,,0.5299635937396687,0.47003640626033116,,
-2.25,Celcius,molar,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",,,0.746,0.254,,,0.6283558496132372,0.3716441503867629,,
-0.25,Celcius,molar,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",,,0.821,0.179,,,0.725301999405146,0.2746980005948539,,
1.75,Celcius,molar,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",,,0.887,0.113,,,0.8187995852056016,0.1812004147943985,,
8.75,Celcius,molar,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",,,0.946,0.054,,,0.9097870047606317,0.09021299523936835,,
12.850000000000023,Celcius,molar,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",,,0.968,0.032,,,0.9456935046043933,0.054306495395606696,,
16.850000000000023,Celcius,molar,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",,,0.979,0.021,,,0.9640768025104842,0.03592319748951581,,
22.850000000000023,Celcius,molar,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",,,0.99,0.01,,,0.982756029457691,0.0172439705423089,,
18.15,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",,,0.787,0.213,,,0.7553309911165483,0.24466900888345175,,
19.25,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3","InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3","InChI=1S/C6H12O2/c1-5(7)4-6(2,3)8/h8H,4H2,1-3H3",0.39,0.316,0.132,0.162,0.3329326083309328,0.32682948929526545,0.12476586832107565,0.21547203405272622
21.55,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3","InChI=1S/C6H12O/c1-5(2)4-6(3)7/h5H,4H2,1-3H3",,0.175,0.214,0.611,,0.12931104756546358,0.18654274854512115,0.6841462038894153,
24.5,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",,,0.2,0.8,,,0.1748633749816761,0.825136625018324,,
21.5,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",,,0.35,0.65,,,0.3133962730278468,0.6866037269721531,,
18.5,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",,,0.52,0.48,,,0.47871113977773255,0.5212888602222676,,
14.5,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",,,0.799,0.201,,,0.7711482766322713,0.22885172336772883,,
-1.75,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",,,0.115,0.885,,,0.10503423057551005,0.8949657694244899,,
-1.75,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",,,0.227,0.773,,,0.20962742115873997,0.7903725788412601,,
0.15000000000001137,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",,,0.334,0.666,,,0.3117410378105196,0.6882589621894805,,
-0.6499999999999773,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",,,0.439,0.561,,,0.41409429637950174,0.5859057036204982,,
1.25,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",,,0.539,0.461,,,0.5136151023692619,0.48638489763073817,,
2.25,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",,,0.637,0.363,,,0.6131382791158891,0.3868617208841108,,
4.350000000000023,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",,,0.732,0.268,,,0.7115553267538297,0.2884446732461703,,
7.350000000000023,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",,,0.824,0.176,,,0.8087398702050764,0.19126012979492354,,
10.350000000000023,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",,,0.913,0.087,,,0.9045628704884782,0.09543712951152186,,
-0.75,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3",InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,,0.366,0.355,0.279,,0.3098579028965471,0.3636139677433558,0.3265281293600972,
1.55,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3",,,0.236,0.764,,,0.20339152555860457,0.7966084744413955,,
15.95,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H12O/c1-5(2)4-6(3)7/h5H,4H2,1-3H3","InChI=1S/C6H14O/c1-5(2)4-6(3)7/h5-7H,4H2,1-3H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.09,0.323,0.044,0.543,0.06816631552008598,0.3707148329983447,0.05252178007070501,0.5085970714108643
4.650000000000034,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.134,0.866,,,0.11120897826812809,0.8887910217318719,,
3.650000000000034,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.258,0.742,,,0.21946350070505674,0.7805364992949432,,
4.650000000000034,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.373,0.627,,,0.32480554937927164,0.6751944506207284,,
3.650000000000034,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.481,0.519,,,0.4283852059615155,0.5716147940384846,,
4.650000000000034,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.581,0.419,,,0.5285872706512093,0.47141272934879075,,
4.25,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.657,0.343,,,0.6076745327109747,0.3923254672890254,,
4.650000000000034,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.676,0.324,,,0.6278591977346797,0.37214080226532026,,
4.650000000000034,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.764,0.236,,,0.7235880822182102,0.2764119177817897,,
6.650000000000034,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.847,0.153,,,0.81740391954719,0.18259608045281,,
8.650000000000034,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.926,0.074,,,0.9100629041597688,0.08993709584023127,,
11.150000000000034,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.056,0.944,,,0.09520293959932166,0.9047970604006783,,
12.150000000000034,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.117,0.883,,,0.1902977484384965,0.8097022515615034,,
12.150000000000034,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.185,0.815,,,0.2870494281863557,0.7129505718136444,,
12.050000000000011,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.261,0.739,,,0.3851600815417867,0.6148399184582134,,
10.350000000000005,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.346,0.654,,,0.4841068665217659,0.5158931334782341,,
14.150000000000034,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.442,0.558,,,0.5841967265700744,0.4158032734299256,,
14.150000000000034,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.552,0.448,,,0.6860742646008099,0.3139257353991901,,
15.050000000000011,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.679,0.321,,,0.7895565725322258,0.21044342746777425,,
15.050000000000011,Celcius,molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.826,0.174,,,0.8938432921715064,0.10615670782849367,,
22.7,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3",,,0.1,0.9,,,0.09890585865522593,0.9010941413447742,,
24.0,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3",,,0.2,0.8,,,0.1980524922217578,0.8019475077782422,,
25.5,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3",,,0.3,0.7,,,0.29744078097921384,0.7025592190207861,,
26.3,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3",,,0.4,0.6,,,0.39707160950354975,0.6029283904964502,,
28.0,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3",,,0.5,0.5,,,0.4969458666933017,0.5030541333066982,,
29.3,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3",,,0.6,0.4,,,0.5970644457960225,0.4029355542039776,,
30.9,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3",,,0.7,0.3,,,0.697428244434911,0.30257175556508903,,
32.3,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3",,,0.8,0.2,,,0.7980381646356388,0.20196183536436116,,
33.6,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3",,,0.9,0.1,,,0.8988951128533731,0.10110488714662683,,
-0.9499999999999886,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",,,0.098,0.902,,,0.10509956290087268,0.8949004370991273,,
0.1500000000000341,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",,,0.197,0.803,,,0.20960495359991824,0.7903950464000816,,
1.150000000000034,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",,,0.296,0.704,,,0.31247446645087834,0.6875255335491217,,
-0.8499999999999659,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",,,0.395,0.605,,,0.41374621404015843,0.5862537859598416,,
0.1500000000000341,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",,,0.495,0.505,,,0.5144564759013172,0.4855435240986828,,
2.0500000000000114,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",,,0.595,0.405,,,0.6136111155443995,0.3863888844556004,,
3.0500000000000114,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",,,0.696,0.304,,,0.7122146909397242,0.2877853090602758,,
8.050000000000011,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",,,0.797,0.203,,,0.809303584772716,0.19069641522728392,,
20.05000000000001,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",,,0.898,0.102,,,0.9049124322951958,0.09508756770480428,,
28.75,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C6H12O/c1-5(2)4-6(3)7/h5H,4H2,1-3H3","InChI=1S/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3","InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.055,0.478,0.451,0.016,0.04239046676751332,0.46645177305893964,0.4735391792720737,0.01761858090147333
25.0,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3",,,0.59,0.41,,,0.5136936684545854,0.48630633154541464,,
35.85,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",,,0.1,0.9,,,0.06670329207296084,0.9332967079270392,,
35.05,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",,,0.2,0.8,,,0.13853175224956008,0.8614682477504398,,
34.0,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",,,0.3,0.7,,,0.21609967094459698,0.783900329055403,,
33.55,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",,,0.4,0.6,,,0.30012359377122255,0.6998764062287774,,
33.4,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",,,0.5,0.5,,,0.39144452226475496,0.608555477735245,,
33.1,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",,,0.6,0.4,,,0.4910561611866885,0.5089438388133114,,
33.4,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",,,0.7,0.3,,,0.6001412250891952,0.39985877491080474,,
33.7,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",,,0.8,0.2,,,0.7201186206988146,0.2798813793011854,,
34.55,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",,,0.9,0.1,,,0.8527055057466392,0.1472944942533608,,
8.850000000000023,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.114,0.886,,,0.11073669876696855,0.8892633012330314,,
8.850000000000023,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.225,0.775,,,0.21934590496208914,0.7806540950379107,,
5.45,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.242,0.758,,,0.2360488223525028,0.7639511776474972,,
9.850000000000023,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.332,0.668,,,0.32478389540338154,0.6752161045966184,,
12.05,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.374,0.626,,,0.3663716938167256,0.6336283061832744,,
9.850000000000023,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.436,0.564,,,0.427971655835914,0.572028344164086,,
10.850000000000023,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.537,0.463,,,0.5288557685443843,0.4711442314556156,,
11.850000000000023,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.635,0.365,,,0.6273834587345459,0.37261654126545407,,
13.950000000000045,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.73,0.27,,,0.7235026574271857,0.27649734257281444,,
17.950000000000045,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.823,0.177,,,0.8181832321884983,0.18181676781150174,,
23.950000000000045,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.913,0.087,,,0.9103656892468156,0.08963431075318437,,
27.950000000000045,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.948,0.052,,,0.9463632096234957,0.053636790376504276,,
33.950000000000045,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.983,0.017,,,0.9824444939218828,0.017555506078117074,,
21.4,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,,0.1,0.9,,,0.08286817387612205,0.917131826123878,,
21.2,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,,0.2,0.8,,,0.16895241825530927,0.8310475817446906,,
21.55,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,,0.3,0.7,,,0.25844365902673233,0.7415563409732677,,
22.2,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,,0.4,0.6,,,0.35154823990519185,0.6484517600948082,,
22.8,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,,0.5,0.5,,,0.4484895107905997,0.5515104892094002,,
23.1,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,,0.6,0.4,,,0.5495096166196591,0.4504903833803409,,
23.6,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,,0.7,0.3,,,0.6548715168694369,0.345128483130563,,
26.15,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,,0.8,0.2,,,0.7648612711713944,0.23513872882860565,,
29.25,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,,0.9,0.1,,,0.8797906328641695,0.1202093671358305,,
14.46,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.1,0.9,,,0.06419877959761557,0.9358012204023844,,
13.75,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.165,0.835,,,0.10873960507956472,0.8912603949204353,,
14.99,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.2,0.8,,,0.13371669343193648,0.8662833065680634,,
14.99,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.3,0.7,,,0.20924337957001535,0.7907566204299846,,
13.75,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.307,0.693,,,0.214775468281733,0.785224531718267,,
15.03,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.41,0.59,,,0.30023907200563676,0.6997609279943633,,
13.75,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.432,0.568,,,0.3195392267803262,0.6804607732196738,,
15.48,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.5,0.5,,,0.3817341063241601,0.61826589367584,,
13.75,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.542,0.458,,,0.42218808709385686,0.5778119129061432,,
15.52,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.6,0.4,,,0.48082710657400946,0.5191728934259905,,
14.650000000000034,Celcius,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.64,0.36,,,0.523275625402019,0.47672437459798095,,
