value,unit,fraction_type,component_inchi_0,component_inchi_1,component_inchi_2,component_inchi_3,fraction_0,fraction_1,fraction_2,fraction_3,temperature,temperature_unit,surface_area_fraction_0,surface_area_fraction_1,surface_area_fraction_2,surface_area_fraction_3
0.4574248470388755,ln(mPa*s),molar,"InChI=1S/C7H16O2/c1-3-4-5-9-6-7(2)8/h7-8H,3-6H2,1-2H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.309,0.691,,,298.0,K,0.6040348776373184,0.3959651223626815,,
0.5341514490694873,ln(mPa*s),molar,"InChI=1S/C7H16O2/c1-3-4-5-9-6-7(2)8/h7-8H,3-6H2,1-2H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.355,0.645,,,298.0,K,0.6524830741854233,0.3475169258145767,,
0.6243328645595856,ln(mPa*s),molar,"InChI=1S/C7H16O2/c1-3-4-5-9-6-7(2)8/h7-8H,3-6H2,1-2H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.413,0.587,,,298.0,K,0.7058944754560619,0.2941055245439381,,
0.7163753066791525,ln(mPa*s),molar,"InChI=1S/C7H16O2/c1-3-4-5-9-6-7(2)8/h7-8H,3-6H2,1-2H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.481,0.519,,,298.0,K,0.7597058903378622,0.24029410966213782,,
0.7948008342864451,ln(mPa*s),molar,"InChI=1S/C7H16O2/c1-3-4-5-9-6-7(2)8/h7-8H,3-6H2,1-2H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.55,0.45,,,298.0,K,0.8065544061235842,0.19344559387641586,,
0.8742179554522472,ln(mPa*s),molar,"InChI=1S/C7H16O2/c1-3-4-5-9-6-7(2)8/h7-8H,3-6H2,1-2H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.635,0.365,,,298.0,K,0.8557995706952279,0.1442004293047721,,
0.9030028375472197,ln(mPa*s),molar,"InChI=1S/C7H16O2/c1-3-4-5-9-6-7(2)8/h7-8H,3-6H2,1-2H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.672,0.328,,,298.0,K,0.8748291588814827,0.1251708411185173,,
0.932557704338027,ln(mPa*s),molar,"InChI=1S/C7H16O2/c1-3-4-5-9-6-7(2)8/h7-8H,3-6H2,1-2H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.71,0.29,,,298.0,K,0.8930697948360186,0.10693020516398143,,
0.9643187008847367,ln(mPa*s),molar,"InChI=1S/C7H16O2/c1-3-4-5-9-6-7(2)8/h7-8H,3-6H2,1-2H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.757,0.243,,,298.0,K,0.9139939386467609,0.08600606135323904,,
0.996579563102958,ln(mPa*s),molar,"InChI=1S/C7H16O2/c1-3-4-5-9-6-7(2)8/h7-8H,3-6H2,1-2H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.816,0.184,,,298.0,K,0.9379981034144609,0.062001896585539173,,
1.019929766633641,ln(mPa*s),molar,"InChI=1S/C7H16O2/c1-3-4-5-9-6-7(2)8/h7-8H,3-6H2,1-2H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.87,0.13,,,298.0,K,0.958035592683021,0.04196440731697899,,
1.0335402919243948,ln(mPa*s),molar,"InChI=1S/C7H16O2/c1-3-4-5-9-6-7(2)8/h7-8H,3-6H2,1-2H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.908,0.092,,,298.0,K,0.9711553008436492,0.02884469915635077,,
1.0455630675782943,ln(mPa*s),molar,"InChI=1S/C7H16O2/c1-3-4-5-9-6-7(2)8/h7-8H,3-6H2,1-2H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.948,0.052,,,298.0,K,0.9841750370669973,0.01582496293300281,,
-0.4620354595965587,ln(mPa*s),molar,"InChI=1S/C7H16O2/c1-6(8)5-9-7(2,3)4/h6,8H,5H2,1-4H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.017,0.983,,,298.0,K,0.054947842046011566,0.9450521579539884,,
-0.3285040669720361,ln(mPa*s),molar,"InChI=1S/C7H16O2/c1-6(8)5-9-7(2,3)4/h6,8H,5H2,1-4H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.05,0.95,,,298.0,K,0.15034484898369532,0.8496551510163047,,
-0.17912666589743548,ln(mPa*s),molar,"InChI=1S/C7H16O2/c1-6(8)5-9-7(2,3)4/h6,8H,5H2,1-4H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.089,0.911,,,298.0,K,0.24724380879961183,0.7527561912003882,,
-0.06187540371808753,ln(mPa*s),molar,"InChI=1S/C7H16O2/c1-6(8)5-9-7(2,3)4/h6,8H,5H2,1-4H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.123,0.877,,,298.0,K,0.32043301151212306,0.6795669884878769,,
0.11867152971749854,ln(mPa*s),molar,"InChI=1S/C7H16O2/c1-6(8)5-9-7(2,3)4/h6,8H,5H2,1-4H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.18,0.82,,,298.0,K,0.42462699160275047,0.5753730083972495,,
0.19803085049913455,ln(mPa*s),molar,"InChI=1S/C7H16O2/c1-6(8)5-9-7(2,3)4/h6,8H,5H2,1-4H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.208,0.792,,,298.0,K,0.4689193136820596,0.5310806863179404,,
0.20782684720231653,ln(mPa*s),molar,"InChI=1S/C7H16O2/c1-6(8)5-9-7(2,3)4/h6,8H,5H2,1-4H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.213,0.787,,,298.0,K,0.47641850352131676,0.5235814964786831,,
0.30527638085273207,ln(mPa*s),molar,"InChI=1S/C7H16O2/c1-6(8)5-9-7(2,3)4/h6,8H,5H2,1-4H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.25,0.75,,,298.0,K,0.5284511772347739,0.4715488227652261,,
0.4681268692328754,ln(mPa*s),molar,"InChI=1S/C7H16O2/c1-6(8)5-9-7(2,3)4/h6,8H,5H2,1-4H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.321,0.679,,,298.0,K,0.6138109726696932,0.3861890273303068,,
0.5866749360494286,ln(mPa*s),molar,"InChI=1S/C7H16O2/c1-6(8)5-9-7(2,3)4/h6,8H,5H2,1-4H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.381,0.619,,,298.0,K,0.6741980365458533,0.3258019634541467,,
0.7366854825744287,ln(mPa*s),molar,"InChI=1S/C7H16O2/c1-6(8)5-9-7(2,3)4/h6,8H,5H2,1-4H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.476,0.524,,,298.0,K,0.7533326512184911,0.24666734878150884,,
0.8254903675476585,ln(mPa*s),molar,"InChI=1S/C7H16O2/c1-6(8)5-9-7(2,3)4/h6,8H,5H2,1-4H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.547,0.453,,,298.0,K,0.8023578673221152,0.19764213267788472,,
0.8787965274465745,ln(mPa*s),molar,"InChI=1S/C7H16O2/c1-6(8)5-9-7(2,3)4/h6,8H,5H2,1-4H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.595,0.405,,,298.0,K,0.8316286994910362,0.1683713005089638,,
0.9174900124496372,ln(mPa*s),molar,"InChI=1S/C7H16O2/c1-6(8)5-9-7(2,3)4/h6,8H,5H2,1-4H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.636,0.364,,,298.0,K,0.8545303767372601,0.14546962326273982,,
0.9555114450274363,ln(mPa*s),molar,"InChI=1S/C7H16O2/c1-6(8)5-9-7(2,3)4/h6,8H,5H2,1-4H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.681,0.319,,,298.0,K,0.8777089587364101,0.12229104126358993,,
1.0406300061297626,ln(mPa*s),molar,"InChI=1S/C7H16O2/c1-6(8)5-9-7(2,3)4/h6,8H,5H2,1-4H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.8,0.2,,,298.0,K,0.9307865276451971,0.06921347235480298,,
1.0722683133285078,ln(mPa*s),molar,"InChI=1S/C7H16O2/c1-6(8)5-9-7(2,3)4/h6,8H,5H2,1-4H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.852,0.148,,,298.0,K,0.9508703181191369,0.049129681880863044,,
1.0845133642886082,ln(mPa*s),molar,"InChI=1S/C7H16O2/c1-6(8)5-9-7(2,3)4/h6,8H,5H2,1-4H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.871,0.129,,,298.0,K,0.957806097657629,0.042193902342371,,
1.1252542196145308,ln(mPa*s),molar,"InChI=1S/C7H16O2/c1-6(8)5-9-7(2,3)4/h6,8H,5H2,1-4H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.934,0.066,,,298.0,K,0.9794143742284446,0.020585625771555368,,
1.1394342831883648,ln(mPa*s),molar,"InChI=1S/C7H16O2/c1-6(8)5-9-7(2,3)4/h6,8H,5H2,1-4H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.953,0.047,,,298.0,K,0.9855429050414258,0.014457094958574161,,
1.217376738665952,ln(mPa*s),molar,"InChI=1S/C7H16O4/c1-9-4-5-11-7-6-10-3-2-8/h8H,2-7H2,1H3",InChI=1S/H2O/h1H2,,,0.1,0.9,,,310.65,K,0.4107639373899733,0.5892360626100267,,
1.6350656745350718,ln(mPa*s),molar,"InChI=1S/C7H16O4/c1-9-4-5-11-7-6-10-3-2-8/h8H,2-7H2,1H3",InChI=1S/H2O/h1H2,,,0.2,0.8,,,310.65,K,0.6106682437997057,0.3893317562002942,,
1.723254683596744,ln(mPa*s),molar,"InChI=1S/C7H16O4/c1-9-4-5-11-7-6-10-3-2-8/h8H,2-7H2,1H3",InChI=1S/H2O/h1H2,,,0.3,0.7,,,310.65,K,0.7289137776153644,0.27108622238463564,,
1.7103602070759774,ln(mPa*s),molar,"InChI=1S/C7H16O4/c1-9-4-5-11-7-6-10-3-2-8/h8H,2-7H2,1H3",InChI=1S/H2O/h1H2,,,0.4,0.6,,,310.65,K,0.8070494911248177,0.1929505088751823,,
1.673749104097372,ln(mPa*s),molar,"InChI=1S/C7H16O4/c1-9-4-5-11-7-6-10-3-2-8/h8H,2-7H2,1H3",InChI=1S/H2O/h1H2,,,0.5,0.5,,,310.65,K,0.8625243270663783,0.1374756729336217,,
1.6341446404978743,ln(mPa*s),molar,"InChI=1S/C7H16O4/c1-9-4-5-11-7-6-10-3-2-8/h8H,2-7H2,1H3",InChI=1S/H2O/h1H2,,,0.6,0.4,,,310.65,K,0.9039479443834024,0.0960520556165976,,
1.6019084491959577,ln(mPa*s),molar,"InChI=1S/C7H16O4/c1-9-4-5-11-7-6-10-3-2-8/h8H,2-7H2,1H3",InChI=1S/H2O/h1H2,,,0.7,0.3,,,310.65,K,0.9360587911949237,0.06394120880507619,,
1.5722051014963345,ln(mPa*s),molar,"InChI=1S/C7H16O4/c1-9-4-5-11-7-6-10-3-2-8/h8H,2-7H2,1H3",InChI=1S/H2O/h1H2,,,0.8,0.2,,,310.65,K,0.9616800344817875,0.03831996551821251,,
1.542271495287412,ln(mPa*s),molar,"InChI=1S/C7H16O4/c1-9-4-5-11-7-6-10-3-2-8/h8H,2-7H2,1H3",InChI=1S/H2O/h1H2,,,0.9,0.1,,,310.65,K,0.9825984447717331,0.01740155522826693,,
-0.6645260578380817,ln(mPa*s),molar,"InChI=1S/C7H17N/c1-2-3-4-5-6-7-8/h2-8H2,1H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.1,0.9,,,303.15,K,0.14420982411938335,0.8557901758806167,,
-0.6405791728709436,ln(mPa*s),molar,"InChI=1S/C7H17N/c1-2-3-4-5-6-7-8/h2-8H2,1H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.2,0.8,,,303.15,K,0.2749152537752771,0.725084746224723,,
-0.5979813486505536,ln(mPa*s),molar,"InChI=1S/C7H17N/c1-2-3-4-5-6-7-8/h2-8H2,1H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.3,0.7,,,303.15,K,0.3939283540307346,0.6060716459692654,,
-0.5450218915116907,ln(mPa*s),molar,"InChI=1S/C7H17N/c1-2-3-4-5-6-7-8/h2-8H2,1H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.4,0.6,,,303.15,K,0.5027508711757162,0.49724912882428385,,
-0.4876875226961389,ln(mPa*s),molar,"InChI=1S/C7H17N/c1-2-3-4-5-6-7-8/h2-8H2,1H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.5,0.5,,,303.15,K,0.6026379336823954,0.3973620663176047,,
-0.41837971139701813,ln(mPa*s),molar,"InChI=1S/C7H17N/c1-2-3-4-5-6-7-8/h2-8H2,1H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.6,0.4,,,303.15,K,0.6946466804505621,0.3053533195494379,,
-0.3421641448189152,ln(mPa*s),molar,"InChI=1S/C7H17N/c1-2-3-4-5-6-7-8/h2-8H2,1H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.7,0.3,,,303.15,K,0.7796738193443419,0.2203261806556581,,
-0.2613434080548242,ln(mPa*s),molar,"InChI=1S/C7H17N/c1-2-3-4-5-6-7-8/h2-8H2,1H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.8,0.2,,,303.15,K,0.8584849484448518,0.14151505155514818,,
-0.18720016806041592,ln(mPa*s),molar,"InChI=1S/C7H17N/c1-2-3-4-5-6-7-8/h2-8H2,1H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.9,0.1,,,303.15,K,0.9317376733805895,0.06826232661941044,,
0.2065418828415659,ln(mPa*s),molar,"InChI=1S/C7H18N2/c1-8(2)6-5-7-9(3)4/h5-7H2,1-4H3",InChI=1S/H2O/h1H2,,,0.02,0.98,,,313.15,K,0.1076530721406013,0.8923469278593987,,
-0.6583090780869977,ln(mPa*s),molar,InChI=1S/C7H5N/c8-6-7-4-2-1-3-5-7/h1-5H,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.1,0.9,,,308.0,K,0.09276698132251748,0.9072330186774826,,
-0.6131784102643144,ln(mPa*s),molar,InChI=1S/C7H5N/c8-6-7-4-2-1-3-5-7/h1-5H,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.2,0.8,,,308.0,K,0.187037121526573,0.812962878473427,,
-0.5284432788421336,ln(mPa*s),molar,InChI=1S/C7H5N/c8-6-7-4-2-1-3-5-7/h1-5H,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.3,0.7,,,308.0,K,0.28284725390165305,0.7171527460983469,,
-0.4384122017060664,ln(mPa*s),molar,InChI=1S/C7H5N/c8-6-7-4-2-1-3-5-7/h1-5H,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.4,0.6,,,308.0,K,0.38023542506109453,0.6197645749389054,,
-0.35068370966299317,ln(mPa*s),molar,InChI=1S/C7H5N/c8-6-7-4-2-1-3-5-7/h1-5H,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.5,0.5,,,308.0,K,0.47924094531699724,0.5207590546830028,,
-0.27607995264998614,ln(mPa*s),molar,InChI=1S/C7H5N/c8-6-7-4-2-1-3-5-7/h1-5H,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.6,0.4,,,308.0,K,0.5799044415859159,0.4200955584140841,,
-0.19756180097888915,ln(mPa*s),molar,InChI=1S/C7H5N/c8-6-7-4-2-1-3-5-7/h1-5H,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.7,0.3,,,308.0,K,0.6822679129749197,0.31773208702508027,,
-0.12572114607747492,ln(mPa*s),molar,InChI=1S/C7H5N/c8-6-7-4-2-1-3-5-7/h1-5H,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.8,0.2,,,308.0,K,0.7863747892077949,0.21362521079220517,,
-0.06101850496434221,ln(mPa*s),molar,InChI=1S/C7H5N/c8-6-7-4-2-1-3-5-7/h1-5H,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.9,0.1,,,308.0,K,0.892269992062148,0.10773000793785206,,
0.07391298148510887,ln(mPa*s),molar,InChI=1S/C7H5N/c8-6-7-4-2-1-3-5-7/h1-5H,"InChI=1S/C7H8O/c1-8-7-5-3-2-4-6-7/h2-6H,1H3",,,0.1,0.9,,,295.65,K,0.08859674657392273,0.9114032534260773,,
0.09118236968256423,ln(mPa*s),molar,InChI=1S/C7H5N/c8-6-7-4-2-1-3-5-7/h1-5H,"InChI=1S/C7H8O/c1-8-7-5-3-2-4-6-7/h2-6H,1H3",,,0.2,0.8,,,295.65,K,0.17946739558515157,0.8205326044148483,,
0.10799124086142074,ln(mPa*s),molar,InChI=1S/C7H5N/c8-6-7-4-2-1-3-5-7/h1-5H,"InChI=1S/C7H8O/c1-8-7-5-3-2-4-6-7/h2-6H,1H3",,,0.3,0.7,,,295.65,K,0.2727006271913531,0.727299372808647,,
0.11927390781709157,ln(mPa*s),molar,InChI=1S/C7H5N/c8-6-7-4-2-1-3-5-7/h1-5H,"InChI=1S/C7H8O/c1-8-7-5-3-2-4-6-7/h2-6H,1H3",,,0.4,0.6,,,295.65,K,0.36838979354701384,0.6316102064529862,,
0.13930639812613976,ln(mPa*s),molar,InChI=1S/C7H5N/c8-6-7-4-2-1-3-5-7/h1-5H,"InChI=1S/C7H8O/c1-8-7-5-3-2-4-6-7/h2-6H,1H3",,,0.5,0.5,,,295.65,K,0.4666332305823219,0.5333667694176781,,
0.16417431713047548,ln(mPa*s),molar,InChI=1S/C7H5N/c8-6-7-4-2-1-3-5-7/h1-5H,"InChI=1S/C7H8O/c1-8-7-5-3-2-4-6-7/h2-6H,1H3",,,0.6,0.4,,,295.65,K,0.5675345950871171,0.43246540491288293,,
0.1959499914137933,ln(mPa*s),molar,InChI=1S/C7H5N/c8-6-7-4-2-1-3-5-7/h1-5H,"InChI=1S/C7H8O/c1-8-7-5-3-2-4-6-7/h2-6H,1H3",,,0.7,0.3,,,295.65,K,0.6712032295289246,0.3287967704710753,,
0.21874558383443438,ln(mPa*s),molar,InChI=1S/C7H5N/c8-6-7-4-2-1-3-5-7/h1-5H,"InChI=1S/C7H8O/c1-8-7-5-3-2-4-6-7/h2-6H,1H3",,,0.8,0.2,,,295.65,K,0.7777545573042585,0.22224544269574156,,
0.23693600606908732,ln(mPa*s),molar,InChI=1S/C7H5N/c8-6-7-4-2-1-3-5-7/h1-5H,"InChI=1S/C7H8O/c1-8-7-5-3-2-4-6-7/h2-6H,1H3",,,0.9,0.1,,,295.65,K,0.8873105114268375,0.11268948857316247,,
-0.16900974582576297,ln(mPa*s),molar,InChI=1S/C7H5N/c8-6-7-4-2-1-3-5-7/h1-5H,"InChI=1S/CCl4/c2-1(3,4)5",,,0.11,0.89,,,306.15,K,0.16633858195950352,0.8336614180404964,,
-0.1650953511676731,ln(mPa*s),molar,InChI=1S/C7H5N/c8-6-7-4-2-1-3-5-7/h1-5H,"InChI=1S/CCl4/c2-1(3,4)5",,,0.2,0.8,,,306.15,K,0.28754133981802005,0.71245866018198,,
-0.1554244937770981,ln(mPa*s),molar,InChI=1S/C7H5N/c8-6-7-4-2-1-3-5-7/h1-5H,"InChI=1S/CCl4/c2-1(3,4)5",,,0.31,0.69,,,306.15,K,0.42038815392891987,0.5796118460710801,,
-0.14276027576563086,ln(mPa*s),molar,InChI=1S/C7H5N/c8-6-7-4-2-1-3-5-7/h1-5H,"InChI=1S/CCl4/c2-1(3,4)5",,,0.4,0.6,,,306.15,K,0.5183602420177557,0.4816397579822443,,
-0.12249752694728323,ln(mPa*s),molar,InChI=1S/C7H5N/c8-6-7-4-2-1-3-5-7/h1-5H,"InChI=1S/CCl4/c2-1(3,4)5",,,0.5,0.5,,,306.15,K,0.6174973302498249,0.3825026697501751,,
-0.09187314521046243,ln(mPa*s),molar,InChI=1S/C7H5N/c8-6-7-4-2-1-3-5-7/h1-5H,"InChI=1S/CCl4/c2-1(3,4)5",,,0.61,0.39,,,306.15,K,0.7163141431509958,0.28368585684900405,,
-0.05986721241784519,ln(mPa*s),molar,InChI=1S/C7H5N/c8-6-7-4-2-1-3-5-7/h1-5H,"InChI=1S/CCl4/c2-1(3,4)5",,,0.7,0.3,,,306.15,K,0.7902175046585119,0.2097824953414881,,
-0.01565757863235951,ln(mPa*s),molar,InChI=1S/C7H5N/c8-6-7-4-2-1-3-5-7/h1-5H,"InChI=1S/CCl4/c2-1(3,4)5",,,0.8,0.2,,,306.15,K,0.8659057865926997,0.13409421340730035,,
0.03799265403440176,ln(mPa*s),molar,InChI=1S/C7H5N/c8-6-7-4-2-1-3-5-7/h1-5H,"InChI=1S/CCl4/c2-1(3,4)5",,,0.9,0.1,,,306.15,K,0.9356053796143826,0.06439462038561741,,
-0.5823237700181942,ln(mPa*s),molar,InChI=1S/C7H5N/c8-6-7-4-2-1-3-5-7/h1-5H,"InChI=1S/CH4O/c1-2/h2H,1H3",,,0.1,0.9,,,308.0375,K,0.18319817240768,0.81680182759232,,
-0.49045062480773177,ln(mPa*s),molar,InChI=1S/C7H5N/c8-6-7-4-2-1-3-5-7/h1-5H,"InChI=1S/CH4O/c1-2/h2H,1H3",,,0.2,0.8,,,308.0375,K,0.3353919073367555,0.6646080926632445,,
-0.4075575614599461,ln(mPa*s),molar,InChI=1S/C7H5N/c8-6-7-4-2-1-3-5-7/h1-5H,"InChI=1S/CH4O/c1-2/h2H,1H3",,,0.3,0.7,,,308.0375,K,0.4638379228375722,0.5361620771624278,,
-0.3357169065585319,ln(mPa*s),molar,InChI=1S/C7H5N/c8-6-7-4-2-1-3-5-7/h1-5H,"InChI=1S/CH4O/c1-2/h2H,1H3",,,0.4,0.6,,,308.0375,K,0.5736922112857396,0.42630778871426045,,
-0.2779220207243813,ln(mPa*s),molar,InChI=1S/C7H5N/c8-6-7-4-2-1-3-5-7/h1-5H,"InChI=1S/CH4O/c1-2/h2H,1H3",,,0.5,0.5,,,308.0375,K,0.6687189036475423,0.33128109635245767,,
-0.22404152954832066,ln(mPa*s),molar,InChI=1S/C7H5N/c8-6-7-4-2-1-3-5-7/h1-5H,"InChI=1S/CH4O/c1-2/h2H,1H3",,,0.6,0.4,,,308.0375,K,0.7517302433765726,0.24826975662342743,,
-0.16716767775136773,ln(mPa*s),molar,InChI=1S/C7H5N/c8-6-7-4-2-1-3-5-7/h1-5H,"InChI=1S/CH4O/c1-2/h2H,1H3",,,0.7,0.3,,,308.0375,K,0.8248695907092324,0.17513040929076767,,
-0.11282666955670825,ln(mPa*s),molar,InChI=1S/C7H5N/c8-6-7-4-2-1-3-5-7/h1-5H,"InChI=1S/CH4O/c1-2/h2H,1H3",,,0.8,0.2,,,308.0375,K,0.8897991261910696,0.1102008738089304,,
-0.05341997415746186,ln(mPa*s),molar,InChI=1S/C7H5N/c8-6-7-4-2-1-3-5-7/h1-5H,"InChI=1S/CH4O/c1-2/h2H,1H3",,,0.9,0.1,,,308.0375,K,0.9478277046776176,0.05217229532238247,,
0.6378160707593508,ln(mPa*s),molar,InChI=1S/C7H5N/c8-6-7-4-2-1-3-5-7/h1-5H,InChI=1S/CHBr3/c2-1(3)4/h1H,,,0.1,0.9,,,298.15,K,0.1553598898455932,0.8446401101544068,,
0.6362042611942549,ln(mPa*s),molar,InChI=1S/C7H5N/c8-6-7-4-2-1-3-5-7/h1-5H,InChI=1S/CHBr3/c2-1(3)4/h1H,,,0.2,0.8,,,298.15,K,0.2927146143504778,0.7072853856495223,,
0.6309083154803686,ln(mPa*s),molar,InChI=1S/C7H5N/c8-6-7-4-2-1-3-5-7/h1-5H,InChI=1S/CHBr3/c2-1(3)4/h1H,,,0.3,0.7,,,298.15,K,0.415022750134826,0.584977249865174,,
0.6196256485246978,ln(mPa*s),molar,InChI=1S/C7H5N/c8-6-7-4-2-1-3-5-7/h1-5H,InChI=1S/CHBr3/c2-1(3)4/h1H,,,0.4,0.6,,,298.15,K,0.5246283363485903,0.4753716636514098,,
0.5510086127534752,ln(mPa*s),molar,InChI=1S/C7H5N/c8-6-7-4-2-1-3-5-7/h1-5H,InChI=1S/CHBr3/c2-1(3)4/h1H,,,0.5,0.5,,,298.15,K,0.6234125579538196,0.3765874420461804,,
0.48377312803804906,ln(mPa*s),molar,InChI=1S/C7H5N/c8-6-7-4-2-1-3-5-7/h1-5H,InChI=1S/CHBr3/c2-1(3)4/h1H,,,0.6,0.4,,,298.15,K,0.7129026154087583,0.2870973845912417,,
0.4123929901552336,ln(mPa*s),molar,InChI=1S/C7H5N/c8-6-7-4-2-1-3-5-7/h1-5H,InChI=1S/CHBr3/c2-1(3)4/h1H,,,0.7,0.3,,,298.15,K,0.7943512458081571,0.20564875419184295,,
0.3341050969934361,ln(mPa*s),molar,InChI=1S/C7H5N/c8-6-7-4-2-1-3-5-7/h1-5H,InChI=1S/CHBr3/c2-1(3)4/h1H,,,0.8,0.2,,,298.15,K,0.8687957288430611,0.13120427115693892,,
0.2502909996084528,ln(mPa*s),molar,InChI=1S/C7H5N/c8-6-7-4-2-1-3-5-7/h1-5H,InChI=1S/CHBr3/c2-1(3)4/h1H,,,0.9,0.1,,,298.15,K,0.9371022977160183,0.06289770228398171,,
-0.43288599748288065,ln(mPa*s),molar,InChI=1S/C7H6O/c8-6-7-4-2-1-3-5-7/h1-6H,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.1,0.9,,,293.15,K,0.09626568089619654,0.9037343191038034,,
-0.33226302891904086,ln(mPa*s),molar,InChI=1S/C7H6O/c8-6-7-4-2-1-3-5-7/h1-6H,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.2,0.8,,,293.15,K,0.19333354975713107,0.8066664502428689,,
-0.26387625165711764,ln(mPa*s),molar,InChI=1S/C7H6O/c8-6-7-4-2-1-3-5-7/h1-6H,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.3,0.7,,,293.15,K,0.291213675559547,0.7087863244404529,,
-0.17154258942805642,ln(mPa*s),molar,InChI=1S/C7H6O/c8-6-7-4-2-1-3-5-7/h1-6H,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.4,0.6,,,293.15,K,0.38991629650114795,0.6100837034988521,,
-0.08289306334778565,ln(mPa*s),molar,InChI=1S/C7H6O/c8-6-7-4-2-1-3-5-7/h1-6H,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.5,0.5,,,293.15,K,0.4894518235705424,0.5105481764294577,,
0.01657861266955713,ln(mPa*s),molar,InChI=1S/C7H6O/c8-6-7-4-2-1-3-5-7/h1-6H,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.6,0.4,,,293.15,K,0.5898308442079474,0.4101691557920527,,
0.10868201638931896,ln(mPa*s),molar,InChI=1S/C7H6O/c8-6-7-4-2-1-3-5-7/h1-6H,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.7,0.3,,,293.15,K,0.6910641260593536,0.3089358739406463,,
