value,unit,fraction_type,component_inchi_0,component_inchi_1,component_inchi_2,component_inchi_3,fraction_0,fraction_1,fraction_2,fraction_3
43.7,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,"InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",,0.7,0.2,0.1,
43.1,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,"InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",,0.8,0.1,0.1,
44.9,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,,,0.1,0.9,,
44.6,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,,,0.2,0.8,,
44.4,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,,,0.3,0.7,,
44.0,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,,,0.4,0.6,,
43.7,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,,,0.5,0.5,,
43.3,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,,,0.6,0.4,,
42.8,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,,,0.7,0.3,,
42.4,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,,,0.8,0.2,,
41.6,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,,,0.9,0.1,,
61.8,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",,,0.1,0.9,,
59.9,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",,,0.2,0.8,,
57.0,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",,,0.3,0.7,,
54.5,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",,,0.4,0.6,,
51.8,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",,,0.5,0.5,,
49.1,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",,,0.6,0.4,,
46.6,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",,,0.7,0.3,,
44.9,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",,,0.8,0.2,,
43.4,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",,,0.9,0.1,,
39.5,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",,,0.1,0.9,,
39.7,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",,,0.2,0.8,,
39.9,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",,,0.3,0.7,,
40.0,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",,,0.4,0.6,,
40.15,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",,,0.5,0.5,,
40.31,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",,,0.6,0.4,,
40.41,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",,,0.7,0.3,,
40.53,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",,,0.8,0.2,,
40.62,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C7H14O2/c1-3-5-7(8)9-6-4-2/h3-6H2,1-2H3",,,0.9,0.1,,
23.25,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,,0.1,0.9,,
22.55,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,,0.2,0.8,,
22.85,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,,0.3,0.7,,
23.0,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,,0.4,0.6,,
23.2,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,,0.5,0.5,,
23.45,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,,0.6,0.4,,
24.65,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,,0.7,0.3,,
26.0,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,,0.8,0.2,,
28.65,Celcius,molar,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,,0.9,0.1,,
-0.1499999999999772,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",InChI=1S/C3H6O/c1-3(2)4/h1-2H3,"InChI=1S/CH4O/c1-2/h2H,1H3",,0.1,0.1,0.8,
-5.75,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",InChI=1S/C3H6O/c1-3(2)4/h1-2H3,"InChI=1S/CH4O/c1-2/h2H,1H3",,0.1,0.2,0.7,
-8.849999999999966,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",InChI=1S/C3H6O/c1-3(2)4/h1-2H3,"InChI=1S/CH4O/c1-2/h2H,1H3",,0.1,0.3,0.6,
-14.949999999999989,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",InChI=1S/C3H6O/c1-3(2)4/h1-2H3,"InChI=1S/CH4O/c1-2/h2H,1H3",,0.1,0.6,0.3,
-4.449999999999989,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",InChI=1S/C3H6O/c1-3(2)4/h1-2H3,"InChI=1S/CH4O/c1-2/h2H,1H3",,0.7,0.2,0.1,
-1.4499999999999886,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",InChI=1S/C3H6O/c1-3(2)4/h1-2H3,"InChI=1S/CH4O/c1-2/h2H,1H3",,0.8,0.1,0.1,
-5.75,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,0.176,0.736,0.088,
-3.4499999999999886,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,0.328,0.344,0.328,
-2.9499999999999886,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,0.494,0.259,0.247,
-3.4499999999999886,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,0.564,0.295,0.141,
-1.849999999999966,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,0.568,0.148,0.284,
1.5500000000000114,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,0.856,0.03,0.114,
2.050000000000012,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,0.887,0.058,0.055,
-4.149999999999977,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3",,,0.083,0.917,,
-1.6499999999999773,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3",,,0.092,0.908,,
-1.1499999999999773,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3",,,0.104,0.896,,
-1.1499999999999773,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3",,,0.119,0.881,,
-0.1499999999999772,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3",,,0.14,0.86,,
1.8500000000000227,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3",,,0.169,0.831,,
3.850000000000023,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3",,,0.213,0.787,,
6.850000000000023,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3",,,0.289,0.711,,
7.850000000000023,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3",,,0.448,0.552,,
39.5,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",,,0.044,0.956,,
33.5,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",,,0.199,0.801,,
28.5,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",,,0.359,0.641,,
26.5,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",,,0.49,0.51,,
22.5,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",,,0.599,0.401,,
20.5,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",,,0.692,0.308,,
19.5,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",,,0.771,0.229,,
19.5,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",,,0.839,0.161,,
19.5,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",,,0.9,0.1,,
17.5,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",,,0.953,0.047,,
2.75,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.168,0.832,,
2.75,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.313,0.687,,
3.75,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.438,0.562,,
3.75,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.548,0.452,,
3.75,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.646,0.354,,
3.75,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.732,0.268,,
4.75,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.81,0.19,,
6.75,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.879,0.121,,
8.850000000000023,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.943,0.057,,
7.850000000000023,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.966,0.034,,
10.850000000000025,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",,,0.989,0.011,,
9.06,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.03,0.97,,
8.06,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.04,0.96,,
7.56,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.05,0.95,,
10.950000000000044,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.054,0.946,,
5.55,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.1,0.9,,
5.53,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.2,0.8,,
8.950000000000045,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.236,0.764,,
5.06,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.3,0.7,,
5.56,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.4,0.6,,
6.9500000000000455,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.41,0.59,,
5.05,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.5,0.5,,
6.9500000000000455,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.544,0.456,,
5.06,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.6,0.4,,
5.9500000000000455,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.65,0.35,,
5.06,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.7,0.3,,
5.9500000000000455,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.736,0.264,,
5.55,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.8,0.2,,
5.9500000000000455,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.807,0.193,,
5.9500000000000455,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.866,0.134,,
5.55,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.9,0.1,,
7.950000000000045,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.918,0.082,,
7.55,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.95,0.05,,
5.9500000000000455,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.962,0.038,,
9.53,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.98,0.02,,
7.950000000000045,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.993,0.007,,
12.25,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.014,0.986,,
13.25,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.028,0.972,,
12.25,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.042,0.958,,
12.25,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.057,0.943,,
13.25,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.072,0.928,,
13.25,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.148,0.852,,
13.25,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.229,0.771,,
13.25,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.316,0.684,,
13.25,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.41,0.59,,
13.25,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.51,0.49,,
15.25,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.618,0.382,,
15.150000000000034,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.735,0.265,,
13.150000000000034,Celcius,molar,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.862,0.138,,
15.5,Celcius,molar,"InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2","InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",,,0.348,0.652,,
16.0,Celcius,molar,"InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2","InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",,,0.65,0.35,,
20.0,Celcius,molar,"InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2","InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",,,0.799,0.201,,
26.0,Celcius,molar,"InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2","InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",,,0.881,0.119,,
33.0,Celcius,molar,"InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2","InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",,,0.93,0.07,,
73.0,Celcius,molar,"InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2","InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3",,,0.99,0.01,,
14.3,Celcius,molar,"InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2","InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3",,,0.154,0.846,,
22.0,Celcius,molar,"InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2","InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3",,,0.401,0.599,,
22.5,Celcius,molar,"InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2","InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3",,,0.598,0.402,,
26.5,Celcius,molar,"InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2","InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3",,,0.75,0.25,,
31.0,Celcius,molar,"InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2","InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3",,,0.85,0.15,,
36.0,Celcius,molar,"InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2","InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3",,,0.886,0.114,,
47.0,Celcius,molar,"InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2","InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3",,,0.939,0.061,,
63.5,Celcius,molar,"InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2","InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3",,,0.973,0.027,,
85.0,Celcius,molar,"InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2","InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3",,,0.991,0.009,,
32.5,Celcius,molar,"InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2","InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",,,0.148,0.852,,
33.0,Celcius,molar,"InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2","InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",,,0.249,0.751,,
